152D (j=5/2),454.1354494,660.1388603
152D (j=3/2),454.1354450,660.1388667
154S (j=1/2),454.1353507,660.1390038
154P (j=1/2),454.1347462,660.1398825
154P (j=3/2),454.1347402,660.1398912
153D (j=5/2),454.1341661,660.1407257
153D (j=3/2),454.1341617,660.1407321
155S (j=1/2),454.1340699,660.1408656
155P (j=1/2),454.1334771,660.1417273
155P (j=3/2),454.1334712,660.1417359
154D (j=5/2),454.1329078,660.1425549
154D (j=3/2),454.1329034,660.1425612
156S (j=1/2),454.1328140,660.1426912
156P (j=1/2),454.1322325,660.1435364
156P (j=3/2),454.1322267,660.1435449
155D (j=5/2),454.1316738,660.1443486
155D (j=3/2),454.1316695,660.1443549
157S (j=1/2),454.1315823,660.1444816
157P (j=1/2),454.1310120,660.1453107
157P (j=3/2),454.1310062,660.1453190
156D (j=5/2),454.1304635,660.1461079
156D (j=3/2),454.1304592,660.1461143
158S (j=1/2),454.1303743,660.1462377
158P (j=1/2),454.1298148,660.1470510
158P (j=3/2),454.1298091,660.1470592
157D (j=5/2),454.1292764,660.1478337
157D (j=3/2),454.1292720,660.1478400
159S (j=1/2),454.1291893,660.1479602
159P (j=1/2),454.1286404,660.1487582
159P (j=3/2),454.1286348,660.1487664
158D (j=5/2),454.1281117,660.1495267
158D (j=3/2),454.1281074,660.1495330
160S (j=1/2),454.1280268,660.1496501
160P (j=1/2),454.1274881,660.1504332
160P (j=3/2),454.1274826,660.1504412
159D (j=5/2),454.1269690,660.1511878
159D (j=3/2),454.1269646,660.1511941
161S (j=1/2),454.1268862,660.1513082
161P (j=1/2),454.1263575,660.1520767
161P (j=3/2),454.1263521,660.1520846
160D (j=5/2),454.1258477,660.1528179
160D (j=3/2),454.1258433,660.1528242
162S (j=1/2),454.1257669,660.1529352
162P (j=1/2),454.1252480,660.1536895
162P (j=3/2),454.1252426,660.1536974
161D (j=5/2),454.1247472,660.1544175
161D (j=3/2),454.1247429,660.1544238
163S (j=1/2),454.1246685,660.1545320
163P (j=1/2),454.1241591,660.1552725
163P (j=3/2),454.1241538,660.1552802
162D (j=5/2),454.1236671,660.1559877
162D (j=3/2),454.1236628,660.1559939
164S (j=1/2),454.1235903,660.1560993
164P (j=1/2),454.1230903,660.1568262
164P (j=3/2),454.1230850,660.1568339
163D (j=5/2),454.1226069,660.1575289
163D (j=3/2),454.1226026,660.1575352
165S (j=1/2),454.1225320,660.1576378
165P (j=1/2),454.1220410,660.1583516
165P (j=3/2),454.1220358,660.1583592
164D (j=5/2),454.1215661,660.1590420
164D (j=3/2),454.1215617,660.1590483
166S (j=1/2),454.1214930,660.1591482
166P (j=1/2),454.1210109,660.1598491
166P (j=3/2),454.1210057,660.1598566
165D (j=5/2),454.1205441,660.1605276
165D (j=3/2),454.1205398,660.1605339
167S (j=1/2),454.1204729,660.1606312
167P (j=1/2),454.1199993,660.1613195
167P (j=3/2),454.1199942,660.1613270
166D (j=5/2),454.1195406,660.1619864
166D (j=3/2),454.1195363,660.1619927
168S (j=1/2),454.1194711,660.1620875
168P (j=1/2),454.1190060,660.1627635
168P (j=3/2),454.1190010,660.1627709
167D (j=5/2),454.1185551,660.1634191
167D (j=3/2),454.1185508,660.1634253
169S (j=1/2),454.1184873,660.1635176
169P (j=1/2),454.1180305,660.1641817
169P (j=3/2),454.1180255,660.1641890
168D (j=5/2),454.1175872,660.1648262
168D (j=3/2),454.1175829,660.1648324
170S (j=1/2),454.1175211,660.1649222
170P (j=1/2),454.1170723,660.1655747
170P (j=3/2),454.1170673,660.1655819
169D (j=5/2),454.1166364,660.1662083
169D (j=3/2),454.1166321,660.1662146
171S (j=1/2),454.1165720,660.1663020
171P (j=1/2),454.1161310,660.1669430
171P (j=3/2),454.1161261,660.1669502
170D (j=5/2),454.1157024,660.1675661
170D (j=3/2),454.1156981,660.1675724
172S (j=1/2),454.1156396,660.1676575
172P (j=1/2),454.1152063,660.1682874
172P (j=3/2),454.1152014,660.1682944
171D (j=5/2),454.1147848,660.1689001
171D (j=3/2),454.1147805,660.1689064
173S (j=1/2),454.1147235,660.1689892
173P (j=1/2),454.1142977,660.1696082
173P (j=3/2),454.1142929,660.1696152
172D (j=5/2),454.1138831,660.1702109
172D (j=3/2),454.1138789,660.1702171
174S (j=1/2),454.1138234,660.1702977
174P (j=1/2),454.1134049,660.1709061
174P (j=3/2),454.1134001,660.1709130
173D (j=5/2),454.1129971,660.1714989
173D (j=3/2),454.1129928,660.1715052
175S (j=1/2),454.1129389,660.1715836
175P (j=1/2),454.1125275,660.1721816
175P (j=3/2),454.1125228,660.1721885
174D (j=5/2),454.1121264,660.1727648
174D (j=3/2),454.1121221,660.1727711
176S (j=1/2),454.1120696,660.1728474
176P (j=1/2),454.1116652,660.1734352
176P (j=3/2),454.1116605,660.1734420
175D (j=5/2),454.1112705,660.1740090
175D (j=3/2),454.1112662,660.1740153
177S (j=1/2),454.1112151,660.1740895
177P (j=1/2),454.1108176,660.1746675
177P (j=3/2),454.1108130,660.1746742
176D (j=5/2),454.1104292,660.1752321
176D (j=3/2),454.1104250,660.1752383
178S (j=1/2),454.1103753,660.1753105
178P (j=1/2),454.1099844,660.1758788
178P (j=3/2),454.1099798,660.1758854
177D (j=5/2),454.1096022,660.1764344
177D (j=3/2),454.1095979,660.1764406
179S (j=1/2),454.1095496,660.1765109
179P (j=1/2),454.1091652,660.1770697
179P (j=3/2),454.1091607,660.1770762
178D (j=5/2),454.1087891,660.1776165
178D (j=3/2),454.1087848,660.1776227
180S (j=1/2),454.1087378,660.1776910
180P (j=1/2),454.1083598,660.1782405
180P (j=3/2),454.1083553,660.1782471
179D (j=5/2),454.1079896,660.1787788
179D (j=3/2),454.1079853,660.1787850
181S (j=1/2),454.1079396,660.1788514
181P (j=1/2),454.1075679,660.1793919
181P (j=3/2),454.1075634,660.1793984
180D (j=5/2),454.1072034,660.1799217
180D (j=3/2),454.1071991,660.1799279
182S (j=1/2),454.1071547,660.1799925
182P (j=1/2),454.1067890,660.1805241
182P (j=3/2),454.1067846,660.1805306
181D (j=5/2),454.1064302,660.1810458
181D (j=3/2),454.1064260,660.1810520
183S (j=1/2),454.1063828,660.1811147
183P (j=1/2),454.1060231,660.1816377
183P (j=3/2),454.1060187,660.1816441
182D (j=5/2),454.1056698,660.1821513
182D (j=3/2),454.1056655,660.1821575
184S (j=1/2),454.1056236,660.1822185
184P (j=1/2),454.1052697,660.1827330
184P (j=3/2),454.1052653,660.1827393
183D (j=5/2),454.1049218,660.1832387
183D (j=3/2),454.1049176,660.1832449
185S (j=1/2),454.1048768,660.1833042
185P (j=1/2),454.1045286,660.1838104
185P (j=3/2),454.1045243,660.1838166
184D (j=5/2),454.1041860,660.1843084
184D (j=3/2),454.1041818,660.1843146
186S (j=1/2),454.1041421,660.1843722
186P (j=1/2),454.1037995,660.1848703
186P (j=3/2),454.1037953,660.1848765
185D (j=5/2),454.1034621,660.1853608
185D (j=3/2),454.1034579,660.1853670
187S (j=1/2),454.1034194,660.1854230
187P (j=1/2),454.1030823,660.1859131
187P (j=3/2),454.1030780,660.1859192
186D (j=5/2),454.1027499,660.1863963
186D (j=3/2),454.1027457,660.1864025
188S (j=1/2),454.1027083,660.1864568
188P (j=1/2),454.1023765,660.1869392
188P (j=3/2),454.1023723,660.1869452
187D (j=5/2),454.1020491,660.1874151
187D (j=3/2),454.1020449,660.1874213
189S (j=1/2),454.1020086,660.1874740
189P (j=1/2),454.1016820,660.1879488
189P (j=3/2),454.1016779,660.1879549
188D (j=5/2),454.1013595,660.1884177
188D (j=3/2),454.1013552,660.1884239
190S (j=1/2),454.1013200,660.1884751
190P (j=1/2),454.1009986,660.1889424
190P (j=3/2),454.1009944,660.1889484
189D (j=5/2),454.1006808,660.1894044
189D (j=3/2),454.1006765,660.1894106
191S (j=1/2),454.1006424,660.1894603
191P (j=1/2),454.1003259,660.1899203
191P (j=3/2),454.1003218,660.1899263
190D (j=5/2),454.1000128,660.1903756
190D (j=3/2),454.1000085,660.1903818
192S (j=1/2),454.0999754,660.1904299
192P (j=1/2),454.0996639,660.1908829
192P (j=3/2),454.0996598,660.1908888
191D (j=5/2),454.0993553,660.1913315
191D (j=3/2),454.0993510,660.1913377
193S (j=1/2),454.0993189,660.1913844
193P (j=1/2),454.0990122,660.1918303
193P (j=3/2),454.0990081,660.1918362
192D (j=5/2),454.0987080,660.1922725
192D (j=3/2),454.0987038,660.1922787
194S (j=1/2),454.0986726,660.1923240
194P (j=1/2),454.0983706,660.1927631
194P (j=3/2),454.0983666,660.1927689
193D (j=5/2),454.0980708,660.1931989
193D (j=3/2),454.0980666,660.1932051
195S (j=1/2),454.0980364,660.1932489
195P (j=1/2),454.0977390,660.1936814
195P (j=3/2),454.0977350,660.1936871
194D (j=5/2),454.0974435,660.1941110
194D (j=3/2),454.0974393,660.1941171
196S (j=1/2),454.0974100,660.1941597
196P (j=1/2),454.0971171,660.1945855
196P (j=3/2),454.0971131,660.1945912
195D (j=5/2),454.0968258,660.1950090
195D (j=3/2),454.0968215,660.1950152
197S (j=1/2),454.0967932,660.1950564
197P (j=1/2),454.0965047,660.1954758
197P (j=3/2),454.0965008,660.1954815
196D (j=5/2),454.0962175,660.1958934
196D (j=3/2),454.0962133,660.1958995
198S (j=1/2),454.0961859,660.1959394
198P (j=1/2),454.0959017,660.1963525
198P (j=3/2),454.0958978,660.1963582
197D (j=5/2),454.0956185,660.1967642
197D (j=3/2),454.0956143,660.1967704
199S (j=1/2),454.0955877,660.1968090
199P (j=1/2),454.0953078,660.1972160
199P (j=3/2),454.0953040,660.1972216
198D (j=5/2),454.0950286,660.1976219
198D (j=3/2),454.0950243,660.1976281
200S (j=1/2),454.0949987,660.1976654
200P (j=1/2),454.0947229,660.1980664
200P (j=3/2),454.0947191,660.1980719
199D (j=5/2),454.0944475,660.1984667
199D (j=3/2),454.0944433,660.1984729
200D (j=5/2),454.0938752,660.1992989
200D (j=3/2),454.0938709,660.1993050
